INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
204434561,2019-10-31,19:03:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1010674.4375,239150.078125,40.82305602100007,-73.90452671999996,POINT (-73.90452671999998 40.82305602100007)
198857666,2019-06-22,22:30:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1006852.0,239269.0,40.82339303400005,-73.91833724599996,POINT (-73.91833724599996 40.82339303400005)
197381384,2019-05-18,21:10:00,BRONX,46,0,,False,,,,18-24,M,WHITE HISPANIC,1011078.0,248752.0,40.84940928900005,-73.90303019599997,POINT (-73.90303019599997 40.84940928900005)
197953464,2019-06-01,04:47:00,BROOKLYN,73,0,,True,18-24,M,BLACK,25-44,M,BLACK,1008382.125,187866.171875,40.68230132900004,-73.91299316099997,POINT (-73.91299316099997 40.68230132900004)
201483470,2019-08-22,23:47:00,MANHATTAN,9,0,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,988940.0,205476.0,40.730667809000074,-73.98307939999995,POINT (-73.98307939999995 40.73066780900007)
192834300,2019-01-26,20:55:00,BROOKLYN,83,0,,True,18-24,M,BLACK,18-24,M,BLACK,1007922.0,189765.0,40.68751442000007,-73.91464546899994,POINT (-73.91464546899994 40.68751442000007)
203350417,2019-10-06,01:09:00,BROOKLYN,77,0,,False,,,,18-24,F,BLACK,995325.0,185155.0,40.674885741000026,-73.96007501899999,POINT (-73.96007501899999 40.674885741000026)
202770950,2019-09-22,20:17:00,QUEENS,113,0,,False,,,,18-24,M,BLACK,1049137.0,194504.0,40.700315647000025,-73.76598816099995,POINT (-73.76598816099994 40.700315647000025)
201575314,2019-08-23,22:10:00,QUEENS,103,0,,False,,,,25-44,M,BLACK,1037451.0,193561.0,40.697805308000056,-73.80814071699997,POINT (-73.80814071699996 40.697805308000056)
197953468,2019-06-02,22:15:00,BROOKLYN,75,0,,True,,,,25-44,M,BLACK,1021396.0625,183855.25,40.671247220000055,-73.86609362599995,POINT (-73.86609362599995 40.671247220000055)
198171739,2019-06-07,00:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1025619.4375,256058.78125,40.869408029000056,-73.85042437099997,POINT (-73.85042437099997 40.869408029000056)
192834301,2019-01-25,23:58:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1001438.1875,194908.40625,40.70164684200006,-73.93801152399999,POINT (-73.93801152399999 40.70164684200006)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,True,25-44,M,BLACK,45-64,M,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
198900606,2019-06-24,02:49:00,BRONX,41,0,,False,,,,25-44,M,BLACK,1014135.0,236990.0,40.817116189000046,-73.89203291499997,POINT (-73.89203291499996 40.817116189000046)
196000890,2019-04-14,03:03:00,BRONX,52,0,,False,,,,25-44,M,BLACK HISPANIC,1010032.0,252384.0,40.85938115900007,-73.90679704999997,POINT (-73.90679704999997 40.859381159000066)
195699914,2019-04-07,01:45:00,MANHATTAN,32,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,18-24,M,BLACK,1001841.25,235975.984375,40.814366034000045,-73.93645041599996,POINT (-73.93645041599996 40.814366034000045)
193118591,2019-02-03,12:43:00,QUEENS,115,1,,True,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1018475.0,211969.0,40.748424502000034,-73.87648084299997,POINT (-73.87648084299997 40.748424502000034)
199742309,2019-07-13,22:56:00,BRONX,48,0,,False,,,,25-44,M,BLACK HISPANIC,1013951.6875,247178.421875,40.84508108500006,-73.89265007699998,POINT (-73.89265007699998 40.84508108500006)
201339051,2019-08-20,00:29:00,QUEENS,105,0,,True,,,,18-24,M,BLACK,1047536.5625,181372.484375,40.66428433100003,-73.771883399,POINT (-73.77188339899999 40.66428433100003)
199247701,2019-07-03,00:04:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999925.3125,214506.8125,40.755442491000046,-73.94342211899993,POINT (-73.94342211899993 40.75544249100005)
205437642,2019-11-20,23:11:00,BRONX,44,0,COMMERCIAL BLDG,False,,,,25-44,M,BLACK,1007188.1875,243232.9375,40.83427204000003,-73.91710900199996,POINT (-73.91710900199996 40.83427204000003)
196364280,2019-04-23,22:53:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK HISPANIC,1010896.25,244230.640625,40.83700003600006,-73.90370510699995,POINT (-73.90370510699995 40.83700003600006)
201613990,2019-08-26,21:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1007753.1875,235352.734375,40.81264163700007,-73.91509484499994,POINT (-73.91509484499994 40.81264163700007)
201291291,2019-08-16,16:45:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK,993963.5,229442.21875,40.796444818000055,-73.96491942099993,POINT (-73.96491942099993 40.796444818000055)
199658515,2019-07-12,01:50:00,QUEENS,109,0,,False,,,,25-44,M,WHITE HISPANIC,1031989.0,209995.0,40.74294374700003,-73.82772191799995,POINT (-73.82772191799995 40.74294374700003)
200056611,2019-07-21,15:22:00,MANHATTAN,23,0,,False,25-44,M,BLACK,<18,M,BLACK,998683.75,229230.3125,40.79585674400005,-73.94787185799998,POINT (-73.94787185799998 40.79585674400005)
197573447,2019-05-23,19:16:00,MANHATTAN,34,0,,False,<18,M,BLACK,18-24,M,WHITE HISPANIC,1003718.1875,252533.390625,40.859807372000034,-73.92962164299996,POINT (-73.92962164299996 40.859807372000034)
198760075,2019-06-20,19:09:00,BROOKLYN,75,0,GAS STATION,False,,,,25-44,M,WHITE HISPANIC,1019847.25,184424.015625,40.67281471500007,-73.87167392799995,POINT (-73.87167392799995 40.67281471500007)
204458422,2019-11-02,02:40:00,STATEN ISLAND,120,0,PVT HOUSE,False,,,,25-44,M,BLACK,962821.875,174282.09375,40.64502300300006,-74.07721729799994,POINT (-74.07721729799994 40.64502300300006)
198295765,2019-06-10,00:55:00,BROOKLYN,83,0,,False,18-24,M,UNKNOWN,25-44,M,BLACK HISPANIC,1006847.0,192241.0,40.69431327700005,-73.91851337199995,POINT (-73.91851337199995 40.69431327700005)
202770945,2019-09-22,20:38:00,BRONX,42,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,BLACK,1008459.3125,239672.15625,40.82449532500005,-73.91252834899996,POINT (-73.91252834899996 40.82449532500004)
192301916,2019-01-14,17:10:00,BROOKLYN,75,0,,False,18-24,M,BLACK,18-24,M,BLACK,1017639.625,182556.828125,40.66769830800007,-73.87964161799994,POINT (-73.87964161799994 40.66769830800007)
194527594,2019-03-09,04:00:00,QUEENS,106,0,BAR/NIGHT CLUB,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1025541.875,187003.625,40.679870423000075,-73.85112912799997,POINT (-73.85112912799997 40.67987042300007)
199134406,2019-06-29,05:48:00,BROOKLYN,69,0,PVT HOUSE,False,18-24,M,BLACK,25-44,F,BLACK,1013572.6875,170156.8125,40.63367738200003,-73.89435562899997,POINT (-73.89435562899996 40.63367738200003)
193267668,2019-02-06,22:26:00,BROOKLYN,81,0,,False,,,,18-24,F,BLACK,1004227.625,186741.578125,40.67922492600008,-73.92797552099995,POINT (-73.92797552099995 40.679224926000074)
199134398,2019-06-28,17:35:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,F,BLACK,1008227.9375,183789.34375,40.671111778000075,-73.91356358699994,POINT (-73.91356358699994 40.67111177800007)
198255463,2019-06-08,00:40:00,BROOKLYN,79,0,,False,,,,45-64,M,BLACK,995907.75,187609.328125,40.68162156900007,-73.95796990599996,POINT (-73.95796990599996 40.68162156900007)
196000888,2019-04-14,00:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1007627.5,183444.609375,40.670167166000056,-73.91572929199998,POINT (-73.91572929199998 40.670167166000056)
204971625,2019-11-10,14:03:00,BROOKLYN,63,0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,18-24,F,BLACK,1004513.8125,165223.578125,40.62016204700007,-73.92700836299997,POINT (-73.92700836299997 40.620162047000065)
199742308,2019-07-13,23:25:00,BROOKLYN,81,0,,False,,,,18-24,M,BLACK,1003614.25,186314.671875,40.67805452800008,-73.93018816599994,POINT (-73.93018816599994 40.678054528000075)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,True,25-44,M,BLACK,25-44,M,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
206823155,2019-12-21,03:20:00,BROOKLYN,70,0,,False,,,,25-44,M,BLACK,995943.6875,176898.796875,40.65222349400005,-73.95785891099996,POINT (-73.95785891099996 40.652223494000054)
194527595,2019-03-09,09:20:00,BRONX,42,0,,False,,,,18-24,M,BLACK,1010696.5625,241162.40625,40.82857922000005,-73.90443884799998,POINT (-73.90443884799998 40.82857922000005)
193118593,2019-02-02,00:45:00,QUEENS,113,0,GROCERY/BODEGA,False,25-44,M,WHITE,25-44,M,ASIAN / PACIFIC ISLANDER,1040720.3125,190569.484375,40.68957405300006,-73.79637559399998,POINT (-73.79637559399998 40.68957405300006)
203778568,2019-10-15,22:55:00,BROOKLYN,63,0,,False,18-24,M,BLACK,25-44,M,BLACK,1007120.9375,166200.53125,40.622837232000045,-73.91761383099998,POINT (-73.91761383099998 40.62283723200005)
191851038,2019-01-03,23:00:00,STATEN ISLAND,121,0,,False,,,,18-24,M,BLACK,939054.0625,166916.046875,40.62471539900002,-74.16281469099994,POINT (-74.16281469099994 40.624715399000024)
196195746,2019-04-18,16:25:00,MANHATTAN,34,0,,False,25-44,M,BLACK HISPANIC,UNKNOWN,M,WHITE,1002644.0,250693.640625,40.85476011300005,-73.93351000499996,POINT (-73.93351000499996 40.854760113000054)
196276908,2019-04-19,17:43:00,QUEENS,105,0,,False,18-24,M,BLACK,18-24,M,BLACK,1056792.0,192445.0,40.694604754000075,-73.73840293399996,POINT (-73.73840293399996 40.694604754000075)
200056610,2019-07-19,18:44:00,BRONX,46,0,,False,<18,M,BLACK,18-24,M,BLACK,1012551.125,251121.375,40.85590791800007,-73.89769550899997,POINT (-73.89769550899996 40.85590791800007)
194032274,2019-02-26,17:46:00,QUEENS,103,0,PVT HOUSE,True,,,,45-64,M,ASIAN / PACIFIC ISLANDER,1043294.75,195411.484375,40.702847381000026,-73.78705004199996,POINT (-73.78705004199998 40.70284738100003)
195743582,2019-04-08,04:25:00,BROOKLYN,71,0,HOSPITAL,False,,,,25-44,M,BLACK,1002530.3125,179471.984375,40.659275183000034,-73.93411460199997,POINT (-73.93411460199998 40.65927518300004)
197381382,2019-05-19,04:17:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1007709.0,178177.0,40.65570853100007,-73.91545382599996,POINT (-73.91545382599998 40.65570853100008)
206824627,2019-12-23,05:28:00,BRONX,48,0,,False,,,,25-44,F,BLACK HISPANIC,1011829.3125,248085.53125,40.84757771500006,-73.90031727999997,POINT (-73.90031727999997 40.84757771500006)
201875865,2019-09-02,12:09:00,BRONX,47,0,,False,18-24,M,BLACK,25-44,M,BLACK,1022133.625,261091.1875,40.88323606400007,-73.86299934399993,POINT (-73.86299934399995 40.88323606400007)
204020534,2019-10-21,16:00:00,MANHATTAN,20,0,,False,25-44,M,BLACK,25-44,M,BLACK,987818.25,221368.65625,40.77428965700005,-73.98711836899997,POINT (-73.98711836899997 40.774289657000054)
192049864,2019-01-08,11:03:00,BROOKLYN,73,0,,False,,,,25-44,M,BLACK,1006411.0,182794.0,40.66838451700005,-73.92011671699998,POINT (-73.92011671699998 40.66838451700005)
201982887,2019-09-04,20:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1009346.5625,183819.4375,40.67119127900003,-73.90953095599998,POINT (-73.90953095599997 40.67119127900003)
203571464,2019-10-10,21:54:00,BROOKLYN,71,0,SUPERMARKET,True,18-24,M,BLACK,25-44,M,BLACK,995357.75,178299.390625,40.65606857200004,-73.95996824599996,POINT (-73.95996824599996 40.65606857200004)
201664628,2019-08-27,21:33:00,BROOKLYN,71,0,,False,,,,45-64,M,BLACK,1000959.6875,179894.296875,40.660437441000056,-73.93977448199996,POINT (-73.93977448199996 40.660437441000056)
205974389,2019-12-03,20:45:00,BRONX,48,0,,False,,,,18-24,M,BLACK,1014807.5,247020.203125,40.84464390100004,-73.88955762299997,POINT (-73.88955762299997 40.84464390100004)
204338716,2019-10-28,14:26:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK,1001768.6875,234797.40625,40.81113130900008,-73.93671563499998,POINT (-73.93671563499998 40.811131309000075)
200680426,2019-08-04,04:00:00,BROOKLYN,79,0,,False,,,,25-44,M,BLACK,998224.9375,186767.625,40.67930793000005,-73.94961712799994,POINT (-73.94961712799994 40.67930793000005)
206875589,2019-12-30,03:17:00,BROOKLYN,81,0,,False,,,,18-24,M,BLACK,1006611.75,189509.125,40.686815508000045,-73.91937078599993,POINT (-73.91937078599994 40.68681550800005)
200891279,2019-08-08,22:28:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1000503.75,176531.1875,40.65120729100005,-73.94142592799993,POINT (-73.94142592799994 40.65120729100005)
200656488,2019-08-03,18:01:00,BRONX,42,0,,True,<18,M,BLACK,18-24,M,BLACK,1012541.0625,242362.28125,40.83186681600006,-73.89776883599995,POINT (-73.89776883599995 40.83186681600006)
195013388,2019-03-21,21:25:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,45-64,F,BLACK,990280.625,192761.9375,40.69576992100008,-73.97825366099994,POINT (-73.97825366099994 40.69576992100008)
198171739,2019-06-07,00:15:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,45-64,M,BLACK,1025619.4375,256058.78125,40.869408029000056,-73.85042437099997,POINT (-73.85042437099997 40.869408029000056)
193214568,2019-02-05,12:03:00,QUEENS,101,0,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1051959.625,160391.78125,40.60666425800008,-73.75615095499995,POINT (-73.75615095499995 40.60666425800008)
192259534,2019-01-11,15:15:00,BRONX,46,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,WHITE HISPANIC,1009356.1875,247701.109375,40.84652996900007,-73.90925771099995,POINT (-73.90925771099995 40.84652996900007)
202457201,2019-09-14,05:33:00,BROOKLYN,83,0,,False,25-44,M,BLACK,25-44,M,BLACK,1008603.3125,191766.71875,40.69300682700003,-73.91218157199995,POINT (-73.91218157199995 40.69300682700003)
197850804,2019-05-30,05:35:00,BRONX,46,0,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1008550.0625,248223.03125,40.84796474600006,-73.91216947399994,POINT (-73.91216947399994 40.84796474600006)
202457206,2019-09-15,00:46:00,BRONX,43,0,,False,,,,18-24,M,BLACK,1020734.0,239126.0,40.82295411300004,-73.86818046599996,POINT (-73.86818046599996 40.82295411300004)
196315234,2019-04-22,17:20:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,False,65+,M,BLACK,45-64,M,BLACK,1006937.5625,187372.3125,40.68094961800006,-73.91820318499998,POINT (-73.91820318499998 40.68094961800006)
200521041,2019-07-31,15:35:00,QUEENS,115,0,,False,25-44,M,WHITE,18-24,M,WHITE HISPANIC,1021302.0,213563.0,40.75278823200006,-73.86626921999994,POINT (-73.86626921999994 40.75278823200006)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,True,45-64,M,BLACK,25-44,M,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
205748546,2019-11-27,15:54:00,BRONX,40,0,,False,<18,M,BLACK,18-24,M,BLACK,1006789.0,237559.0,40.81869973000005,-73.91857061799993,POINT (-73.91857061799993 40.81869973000005)
195145308,2019-03-25,16:08:00,BRONX,40,0,,False,,,,25-44,M,BLACK HISPANIC,1008860.0,233679.0,40.808044688000045,-73.91110256099995,POINT (-73.91110256099995 40.80804468800005)
202770948,2019-09-21,20:45:00,BROOKLYN,67,0,,False,25-44,M,BLACK,25-44,M,BLACK,998552.6875,172619.765625,40.64047464800007,-73.94846548699996,POINT (-73.94846548699996 40.640474648000065)
191951588,2019-01-06,03:00:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1021282.5625,238581.296875,40.82145677500006,-73.86620145399996,POINT (-73.86620145399996 40.82145677500006)
200680425,2019-08-03,23:23:00,BROOKLYN,75,0,,False,18-24,M,BLACK,25-44,F,BLACK,1020209.0,184499.0,40.67301906900008,-73.87036942699996,POINT (-73.87036942699996 40.67301906900008)
194965392,2019-03-20,21:36:00,QUEENS,105,0,,False,,,,25-44,M,BLACK,1054770.625,188273.8125,40.683172187000025,-73.74573596699997,POINT (-73.74573596699997 40.683172187000025)
203348705,2019-10-06,13:49:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,999369.0,172510.0,40.640172009000025,-73.94552436799995,POINT (-73.94552436799995 40.640172009000025)
194817578,2019-03-16,13:30:00,QUEENS,113,0,,False,25-44,U,UNKNOWN,25-44,M,BLACK,1046467.5,192314.203125,40.69432435300007,-73.77563582899995,POINT (-73.77563582899995 40.69432435300007)
194915415,2019-03-19,17:21:00,BROOKLYN,75,0,,True,25-44,M,BLACK,18-24,M,BLACK,1017306.875,181828.125,40.66569943000008,-73.88084465599997,POINT (-73.88084465599997 40.665699430000075)
197654796,2019-05-24,22:13:00,BRONX,44,0,,False,,,,18-24,M,BLACK,1006953.5,242413.453125,40.83202339900004,-73.91795987299997,POINT (-73.91795987299997 40.832023399000036)
200781634,2019-08-06,14:45:00,BRONX,44,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,18-24,M,BLACK,1006953.5,242413.453125,40.83202339900004,-73.91795987299997,POINT (-73.91795987299997 40.832023399000036)
200856233,2019-08-08,00:13:00,STATEN ISLAND,121,0,,False,,,,18-24,M,BLACK,937222.6875,171001.71875,40.63592015500007,-74.16944046599998,POINT (-74.16944046599997 40.635920155000065)
200365029,2019-07-27,00:30:00,MANHATTAN,33,0,,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000037.9375,243153.453125,40.834069554000045,-73.94294826399994,POINT (-73.94294826399994 40.83406955400005)
202139998,2019-09-07,23:48:00,MANHATTAN,26,0,,False,25-44,U,UNKNOWN,25-44,M,WHITE,996462.75,235456.515625,40.81294930900003,-73.95588199799994,POINT (-73.95588199799994 40.81294930900003)
197254458,2019-05-15,19:08:00,BRONX,46,0,,False,18-24,M,BLACK,45-64,M,WHITE HISPANIC,1010606.0,250926.0,40.85537769300004,-73.90472771799993,POINT (-73.90472771799995 40.85537769300004)
195102369,2019-03-23,20:47:00,QUEENS,101,0,,False,18-24,M,BLACK,25-44,M,BLACK,1044820.9375,156440.296875,40.59586993600004,-73.78189565399998,POINT (-73.78189565399998 40.59586993600004)
192301917,2019-01-14,11:55:00,BROOKLYN,75,0,PVT HOUSE,False,45-64,F,BLACK,25-44,M,BLACK,1015806.1875,183889.328125,40.67136244500006,-73.88624437899993,POINT (-73.88624437899995 40.67136244500006)
199728579,2019-07-13,02:45:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,True,<18,M,BLACK,25-44,M,BLACK,990310.8125,201885.84375,40.72081286900004,-73.97813658799998,POINT (-73.97813658799998 40.72081286900004)
195102368,2019-03-22,22:25:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK HISPANIC,1013666.6875,246291.234375,40.84264697100008,-73.89368404899993,POINT (-73.89368404899994 40.84264697100008)
206847122,2019-12-26,04:25:00,QUEENS,114,0,,False,,,,25-44,M,BLACK,1005335.8125,213623.6875,40.75300729100008,-73.92389594199993,POINT (-73.92389594199994 40.753007291000074)
200365036,2019-07-27,01:15:00,BROOKLYN,73,0,,False,,,,18-24,M,BLACK,1007523.75,188554.984375,40.68419426100007,-73.91608564799996,POINT (-73.91608564799998 40.68419426100007)
192582052,2019-01-21,21:30:00,BRONX,47,0,,False,,,,18-24,M,BLACK,1023388.0,256742.0,40.87129342900005,-73.85848844499996,POINT (-73.85848844499998 40.87129342900005)
197525797,2019-05-22,22:19:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,998329.625,230186.9375,40.79848299100007,-73.94914882599994,POINT (-73.94914882599994 40.79848299100007)
204458423,2019-11-02,00:42:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,997366.125,192877.234375,40.69607872100005,-73.95270154099995,POINT (-73.95270154099995 40.69607872100005)
200365038,2019-07-28,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,WHITE HISPANIC,1006990.6875,249486.609375,40.85143704700005,-73.91780150799997,POINT (-73.91780150799997 40.85143704700005)
202140604,2019-09-08,20:19:00,QUEENS,113,0,,False,,,,25-44,M,BLACK,1051184.0,191065.1875,40.690861692000055,-73.75863991699998,POINT (-73.75863991699998 40.690861692000055)
206195056,2019-12-06,17:40:00,BROOKLYN,75,0,PVT HOUSE,False,,,,18-24,M,BLACK,1018637.375,182647.78125,40.66794413500003,-73.87604456199993,POINT (-73.87604456199995 40.66794413500003)
191853461,2019-01-04,02:20:00,BROOKLYN,60,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,45-64,M,BLACK,986228.8125,148310.8125,40.573762860000045,-73.99287843099995,POINT (-73.99287843099995 40.573762860000045)
192258906,2019-01-13,13:35:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1004594.4375,185427.046875,40.67561600000005,-73.92665700899995,POINT (-73.92665700899995 40.67561600000005)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
192059857,2019-01-09,05:43:00,BRONX,47,0,,True,25-44,M,BLACK,25-44,M,BLACK,1024818.75,260117.515625,40.880551707000045,-73.85329478899996,POINT (-73.85329478899996 40.88055170700005)
201483469,2019-08-22,19:40:00,QUEENS,113,0,PVT HOUSE,False,45-64,M,BLACK,25-44,M,BLACK,1049842.125,182563.765625,40.66753734200006,-73.76356138899996,POINT (-73.76356138899996 40.66753734200006)
199741932,2019-07-14,02:22:00,MANHATTAN,25,0,,True,,,,25-44,M,BLACK,1001354.125,234575.984375,40.81052438000006,-73.93821379499997,POINT (-73.93821379499997 40.81052438000006)
199325324,2019-07-05,00:10:00,BROOKLYN,75,0,,False,,,,25-44,F,BLACK,1016729.375,184070.25,40.67185569600008,-73.88291550799994,POINT (-73.88291550799994 40.67185569600009)
194085122,2019-02-28,02:18:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,999211.4375,229699.484375,40.79714361500004,-73.94596499199997,POINT (-73.94596499199997 40.79714361500004)
